,CR_id,amount,CR_status,CR_created_at,CR_updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update,F_id,type,F_status,category,total_amount,reason,F_created_at,F_updated_at,paid_at,from_date,to_date,charge_moment
8801,203,100.0,money_back,2019-12-17 09:53:18.494539+00,2020-11-04 12:55:28.142685+00,114.0,2019-12-18 15:24:43.499704+00,,2019-12-30 23:00:00+00,2019-12-20,,regular,,,,,,,,,,,,,,,,
8802,550,100.0,money_back,2020-01-29 15:40:41.326396+00,2020-11-04 12:55:28.260403+00,2887.0,2020-01-30 10:39:46.645827+00,,2020-04-13 22:00:00+00,2020-01-31,2020-04-22 20:50:49.934445+00,regular,,,,,,,,,,,,,,,,
8803,1153,50.0,money_back,2020-04-13 17:08:31.422396+00,2020-11-04 12:55:28.324042+00,1356.0,2020-04-13 22:29:38.687084+00,,2020-05-03 22:00:00+00,2020-04-14,2020-05-12 20:20:45.582513+00,regular,,,,,,,,,,,,,,,,
8804,95,100.0,money_back,2019-12-11 14:03:07.575063+00,2020-11-04 12:55:58.851879+00,1204.0,2019-12-11 17:09:54+00,,2020-03-09 23:00:00+00,2019-12-12,2020-04-16 21:16:02.602862+00,regular,,completed,2020-03-20 14:12:53.187888+00,2020-04-16 21:16:02.604126+00,,,,,,,,,,,,
8805,518,86.0,money_back,2020-01-28 09:30:00.633121+00,2020-11-04 12:55:28.519457+00,2565.0,2020-01-28 14:56:59.125128+00,,2020-03-29 22:00:00+00,2020-01-30,2020-04-07 20:22:18.837393+00,regular,,,,,,,,,,,,,,,,
8806,680,100.0,money_back,2020-02-13 23:25:50.329656+00,2020-11-04 12:55:36.512127+00,2206.0,2020-02-14 07:42:16.557207+00,,2020-03-11 23:00:00+00,2020-02-15,2020-03-20 23:10:25.632083+00,regular,,,,,,,,,,,,,,,,
8807,1347,100.0,money_back,2020-04-23 16:34:09.019318+00,2020-11-04 12:54:51.055586+00,1145.0,2020-04-24 08:41:35.653334+00,,2020-05-20 22:00:00+00,2020-04-27,2020-05-29 21:21:19.053947+00,regular,,,,,,,,,,,,,,,,
8808,1211,100.0,money_back,2020-04-15 22:36:08.081696+00,2020-11-04 12:54:53.273786+00,1760.0,2020-04-16 12:22:23.523625+00,,2020-05-06 22:00:00+00,2020-04-18,2020-05-15 21:35:19.849096+00,regular,,,,,,,,,,,,,,,,
8809,870,10.0,money_back,2020-03-13 11:50:07.99512+00,2020-11-04 12:55:41.11774+00,4518.0,2020-03-13 13:47:09.23857+00,,2020-04-13 22:00:00+00,2020-03-18,2020-04-22 20:51:10.966083+00,regular,,,,,,,,,,,,,,,,
8810,1532,100.0,money_back,2020-05-03 05:50:20.665252+00,2020-11-04 12:55:05.511479+00,8842.0,2020-05-03 15:37:34.6963+00,,2020-05-24 22:00:00+00,2020-05-04,2020-06-02 20:05:28.872935+00,regular,,,,,,,,,,,,,,,,
8811,5116,100.0,money_back,2020-06-25 11:01:46.987878+00,2020-12-18 13:09:01.087145+00,21724.0,2020-06-25 15:11:53.094083+00,,2020-07-06 22:00:00+00,2020-06-27,2020-07-07 22:00:00+00,regular,,,,,,,,,,,,,,,,
8812,327,100.0,money_back,2019-12-28 09:16:58.181279+00,2020-11-04 12:55:29.117017+00,1083.0,2019-12-29 10:18:21.220807+00,,2020-01-08 23:00:00+00,2019-12-31,,regular,,,,,,,,,,,,,,,,
8813,981,100.0,money_back,2020-03-24 14:51:17.54384+00,2020-11-04 12:55:53.654614+00,574.0,2020-03-24 15:16:05.290156+00,,2020-04-20 22:00:00+00,2020-03-26,2020-04-29 21:11:14.634966+00,regular,,,,,,,,,,,,,,,,
8814,1289,50.0,money_back,2020-04-19 17:31:25.810747+00,2020-11-04 12:55:32.801032+00,3264.0,2020-04-20 09:15:44.646185+00,,2020-05-05 22:00:00+00,2020-04-23,2020-05-14 21:05:55.162082+00,regular,,,,,,,,,,,,,,,,
8815,1079,100.0,money_back,2020-04-08 09:19:59.060382+00,2020-11-04 12:55:46.538087+00,3361.0,2020-04-08 16:54:26.776127+00,,2020-04-27 22:00:00+00,2020-04-10,2020-05-06 20:46:47.602672+00,regular,,,,,,,,,,,,,,,,
8816,880,100.0,money_back,2020-03-14 23:48:20.798737+00,2020-11-04 12:55:48.447639+00,2653.0,2020-03-15 15:48:25.758927+00,,2020-04-05 22:00:00+00,2020-03-17,2020-04-14 20:26:03.747427+00,regular,,,,,,,,,,,,,,,,
8817,142,100.0,money_back,2019-12-13 12:50:09.83128+00,2020-11-04 12:55:51.053809+00,257.0,2019-12-13 15:04:25.22891+00,,2019-12-26 23:00:00+00,2019-12-16,,regular,,,,,,,,,,,,,,,,
8818,588,10.0,money_back,2020-02-01 17:29:10.818307+00,2020-11-04 12:54:58.937874+00,3029.0,2020-02-02 14:15:42.555751+00,,2020-02-06 23:00:00+00,2020-02-03,,regular,,,,,,,,,,,,,,,,
8819,782,100.0,money_back,2020-03-03 04:55:46.285004+00,2020-11-04 12:55:51.651362+00,,2020-03-03 13:35:28.587834+00,3086.0,2020-04-05 22:00:00+00,2020-03-05,2020-04-14 20:26:21.919677+00,regular,,,,,,,,,,,,,,,,
8820,1545,100.0,money_back,2020-05-04 15:59:43.327769+00,2020-11-04 12:55:15.831639+00,8493.0,2020-05-05 09:21:39.943096+00,,2020-06-04 22:00:00+00,2020-05-06,2020-07-24 12:43:37.258854+00,regular,,completed,2020-06-08 22:20:25.882393+00,2020-07-24 12:43:37.271764+00,,,,,,,,,,,,
8823,1705,100.0,money_back,2020-05-12 20:27:35.820253+00,2020-11-04 12:55:11.986791+00,5066.0,2020-05-13 08:50:42.335025+00,,2020-05-31 22:00:00+00,2020-05-13,2020-06-09 22:50:28.883359+00,regular,,,,,,,,,,,,,,,,
8824,1661,100.0,money_back,2020-05-10 02:17:02.360056+00,2020-11-04 12:55:16.15855+00,1946.0,2020-05-10 13:38:15.475488+00,,2020-05-28 22:00:00+00,2020-05-12,2020-06-06 21:36:03.507738+00,regular,,,,,,,,,,,,,,,,
8825,683,100.0,money_back,2020-02-14 20:47:47.280074+00,2020-11-04 12:55:20.292232+00,2562.0,2020-02-17 19:09:36.514589+00,,2020-03-15 23:00:00+00,2020-02-19,2020-03-24 23:40:15.629854+00,regular,,,,,,,,,,,,,,,,
8826,22928,50.0,rejected,2020-10-22 01:42:58.083328+00,2020-10-22 07:59:44.234605+00,,2020-10-22 07:59:44.226877+00,15660.0,2020-11-14 23:51:00+00,,,instant,2020-10-22 01:43:25.907144+00,,,,,,,,,,,,,,,
8827,1028,100.0,money_back,2020-04-02 17:11:31.681242+00,2020-11-04 12:55:22.121566+00,4914.0,2020-04-03 09:34:06.297196+00,,2020-04-29 22:00:00+00,2020-04-03,2020-05-08 21:36:11.692783+00,regular,,,,,,,,,,,,,,,,
8828,1651,100.0,money_back,2020-05-09 07:13:36.40462+00,2020-11-04 12:55:01.303474+00,2530.0,2020-05-09 13:20:43.084231+00,,2020-05-31 22:00:00+00,2020-05-12,2020-06-05 10:17:40.429723+00,regular,,completed,2020-06-04 20:51:00.172266+00,2020-06-05 10:17:40.43539+00,,,,,,,,,,,,
8829,131,90.0,money_back,2019-12-12 20:59:48.763947+00,2020-11-04 12:55:29.446096+00,526.0,2019-12-13 16:32:34.692499+00,,2019-12-26 23:00:00+00,2019-12-16,,regular,,,,,,,,,,,,,,,,
8830,1243,100.0,money_back,2020-04-16 19:07:26.975609+00,2020-11-04 12:55:01.638847+00,6859.0,2020-04-17 08:47:37.836319+00,,2020-05-04 22:00:00+00,2020-04-18,2020-05-13 20:40:50.872068+00,regular,,,,,,,,,,,,,,,,
8831,1406,100.0,money_back,2020-04-28 09:20:39.543569+00,2020-11-04 12:54:54.225747+00,2206.0,2020-04-28 09:45:43.711664+00,,2020-05-06 22:00:00+00,2020-05-01,2020-05-15 21:35:15.004467+00,regular,,,,,,,,,,,,,,,,
8832,1420,100.0,money_back,2020-04-28 16:31:51.310945+00,2020-11-04 12:54:48.948181+00,7537.0,2020-04-28 16:47:09.341807+00,,2020-05-06 22:00:00+00,2020-05-01,2020-05-15 21:35:29.730139+00,regular,,,,,,,,,,,,,,,,
8833,1209,100.0,money_back,2020-04-15 21:09:41.282063+00,2020-11-04 12:54:59.07258+00,3219.0,2020-04-16 09:53:45.416962+00,,2020-05-06 22:00:00+00,2020-04-17,2020-05-15 21:35:23.84549+00,regular,,,,,,,,,,,,,,,,
8834,1464,30.0,money_back,2020-04-29 23:15:09.129807+00,2020-11-04 12:55:04.872926+00,8412.0,2020-04-30 10:42:34.970373+00,,2020-05-04 22:00:00+00,2020-05-03,2020-05-13 20:40:57.303743+00,regular,,,,,,,,,,,,,,,,
8835,860,100.0,money_back,2020-03-12 11:21:53.103564+00,2020-11-04 12:55:16.347029+00,2880.0,2020-03-12 13:36:24.728173+00,,2020-04-05 22:00:00+00,2020-03-13,2020-04-14 20:26:27.581355+00,regular,,,,,,,,,,,,,,,,
8836,1138,100.0,money_back,2020-04-11 09:17:26.87001+00,2020-11-04 12:55:30.795589+00,,2020-04-13 08:49:26.367296+00,3940.0,2020-04-28 22:00:00+00,2020-04-15,2020-05-07 21:10:52.254035+00,regular,,,,,,,,,,,,,,,,
8837,993,100.0,money_back,2020-03-26 10:09:10.897664+00,2020-11-04 12:55:24.205585+00,2920.0,2020-03-26 11:28:19.704942+00,,2020-04-13 22:00:00+00,2020-03-27,2020-04-22 20:51:23.941223+00,regular,,,,,,,,,,,,,,,,
8838,123,100.0,money_back,2019-12-12 16:44:14.199369+00,2020-11-04 12:55:24.548592+00,574.0,2019-12-13 16:40:30.786883+00,,2020-02-20 23:00:00+00,2019-12-16,,regular,,,,,,,,,,,,,,,,
8839,858,100.0,money_back,2020-03-12 09:17:21.423139+00,2020-11-04 12:55:32.937408+00,896.0,2020-03-12 11:34:41.384147+00,,2020-04-06 22:00:00+00,2020-03-14,2020-04-15 20:50:36.110558+00,regular,,,,,,,,,,,,,,,,
8841,1528,100.0,money_back,2020-05-02 14:43:44.190385+00,2020-11-04 12:55:00.313355+00,,2020-05-02 14:45:19+00,3889.0,2020-05-16 22:00:00+00,2020-05-04,2020-07-09 09:37:46.432143+00,regular,,completed,2020-05-22 14:26:36.101213+00,2020-07-09 09:37:46.443464+00,,,,,,,,,,,,
8842,265,100.0,money_back,2019-12-20 07:37:14.398353+00,2020-11-04 12:55:32.372672+00,,2019-12-20 17:41:55.160036+00,215.0,2020-01-08 23:00:00+00,2019-12-24,,regular,,,,,,,,,,,,,,,,
8843,165,100.0,money_back,2019-12-15 13:41:52.064247+00,2020-11-04 12:55:20.220846+00,1487.0,2019-12-15 19:04:31.257049+00,,2019-12-30 23:00:00+00,2019-12-18,,regular,,,,,,,,,,,,,,,,
8844,991,100.0,money_back,2020-03-26 08:46:29.025704+00,2020-11-04 12:55:58.116109+00,4644.0,2020-03-26 11:15:04.543469+00,,2020-04-06 22:00:00+00,2020-03-28,2020-04-15 20:51:21.048417+00,regular,,,,,,,,,,,,,,,,
8845,516,100.0,money_back,2020-01-28 08:44:55.964552+00,2020-11-04 12:55:30.078009+00,,2020-01-28 14:54:37.205918+00,7870.0,2020-03-05 23:00:00+00,2020-01-28,2020-05-20 13:08:14.796628+00,regular,,completed,2020-03-20 14:12:53.258484+00,2020-05-20 13:08:14.802207+00,,,,,,,,,,,,
8846,1196,100.0,direct_debit_rejected,2020-04-15 09:42:07.85115+00,2020-12-22 22:08:45.274508+00,205.0,2020-04-15 15:58:23.417633+00,,2020-05-05 22:00:00+00,2020-04-17,2020-07-07 18:04:37.487943+00,regular,,pending,2020-05-11 19:50:22.333392+00,2020-12-22 22:08:45.29096+00,,,,,,,,,,,,
8847,4947,100.0,money_back,2020-06-24 10:26:09.18904+00,2020-12-18 13:09:01.125689+00,20781.0,2020-06-24 15:41:32.34458+00,,2020-07-07 10:00:00+00,2020-06-26,2020-07-07 22:00:00+00,regular,,,,,,,,,,,,,,,,
8848,968,100.0,money_back,2020-03-21 10:44:23.705408+00,2020-11-04 12:55:44.151818+00,872.0,2020-03-22 17:06:55.640442+00,,2020-04-05 22:00:00+00,2020-03-25,2020-04-14 20:26:20.560481+00,regular,,,,,,,,,,,,,,,,
8849,468,100.0,money_back,2020-01-17 11:36:31.582834+00,2020-11-04 12:55:47.085255+00,778.0,2020-01-17 13:12:40.770367+00,,2020-04-05 22:00:00+00,2020-01-21,2020-04-03 13:34:58.774633+00,regular,,,,,,,,,,,,,,,,
8850,511,8.0,money_back,2020-01-27 21:00:43.251877+00,2020-11-04 12:55:30.14024+00,801.0,2020-01-28 14:53:11.197123+00,,2020-04-05 22:00:00+00,2020-01-30,2020-04-14 20:26:02.84392+00,regular,,,,,,,,,,,,,,,,
8851,934,80.0,money_back,2020-03-17 22:36:15.077129+00,2020-11-04 12:55:33.008437+00,1381.0,2020-03-18 08:23:09.844075+00,,2020-04-02 22:00:00+00,2020-03-18,2020-04-11 22:03:06.458103+00,regular,,,,,,,,,,,,,,,,
8852,612,100.0,money_back,2020-02-05 11:48:02.125924+00,2020-11-04 12:55:48.025342+00,3162.0,2020-02-05 16:10:49.052226+00,,2020-02-26 23:00:00+00,2020-02-07,,regular,,,,,,,,,,,,,,,,
8853,1306,50.0,money_back,2020-04-20 18:53:11.423953+00,2020-11-04 12:55:17.556625+00,4906.0,2020-04-21 09:34:15.882291+00,,2020-05-06 22:00:00+00,2020-04-21,2020-06-18 17:53:49.801011+00,regular,,completed,2020-05-13 20:40:52.122043+00,2020-06-18 17:53:49.806273+00,,,,,,,,,,,,
8854,341,100.0,money_back,2019-12-30 09:36:02.649775+00,2020-11-04 12:55:18.586307+00,672.0,2019-12-30 13:32:45.02708+00,,2020-01-29 23:00:00+00,2019-12-31,,regular,,,,,,,,,,,,,,,,
8855,117,50.0,money_back,2019-12-12 13:16:42.969008+00,2020-11-04 12:55:59.3289+00,634.0,2019-12-12 14:38:44.184959+00,,2020-02-05 23:00:00+00,2019-12-13,2020-08-10 20:26:15.135722+00,regular,,completed,2020-03-20 14:12:53.17748+00,2020-08-10 20:26:15.145425+00,,,,,,,,,,,,
8856,1112,100.0,money_back,2020-04-09 12:01:19.378808+00,2020-11-04 12:55:48.513294+00,895.0,2020-04-09 15:58:37.866502+00,,2020-05-03 22:00:00+00,2020-04-15,2020-05-12 20:21:09.52699+00,regular,,,,,,,,,,,,,,,,
8857,789,100.0,money_back,2020-03-03 21:42:41.727406+00,2020-11-04 12:55:50.75807+00,3934.0,2020-03-04 10:16:52.381962+00,,2020-03-29 22:00:00+00,2020-03-05,2020-04-07 20:22:55.780358+00,regular,,,,,,,,,,,,,,,,
8858,340,100.0,money_back,2019-12-30 08:33:25.524665+00,2020-11-04 12:55:20.012419+00,297.0,2019-12-30 09:03:06.501426+00,,2020-01-28 23:00:00+00,2019-12-31,,regular,,,,,,,,,,,,,,,,
8859,410,100.0,money_back,2020-01-08 12:07:02.792293+00,2020-11-04 12:55:33.793386+00,2060.0,2020-01-10 07:42:50.663134+00,,2020-04-05 22:00:00+00,2020-01-12,2020-04-14 20:25:34.141559+00,regular,,,,,,,,,,,,,,,,
8860,122,100.0,money_back,2019-12-12 15:41:10.020804+00,2020-11-04 12:55:34.341309+00,,2019-12-13 16:41:59.80396+00,3578.0,2019-12-29 23:00:00+00,2019-12-16,,regular,,,,,,,,,,,,,,,,
8861,1935,100.0,money_back,2020-05-16 19:14:38.397455+00,2020-11-04 12:55:01.07019+00,5594.0,2020-05-17 17:26:24.018528+00,,2020-05-31 22:00:00+00,2020-05-21,2020-06-09 22:50:30.89537+00,regular,,,,,,,,,,,,,,,,
8862,78,100.0,money_back,2019-12-11 01:49:15.695946+00,2020-11-04 12:55:46.268093+00,1257.0,2019-12-11 16:59:16+00,,2020-02-05 23:00:00+00,2019-12-12,2020-03-14 23:30:39.721273+00,regular,,,,,,,,,,,,,,,,
8863,912,100.0,money_back,2020-03-16 23:22:53.502161+00,2020-11-04 12:55:46.60809+00,3231.0,2020-03-17 16:35:22.437731+00,,2020-04-06 22:00:00+00,2020-03-19,2020-04-15 20:50:35.385653+00,regular,,,,,,,,,,,,,,,,
8864,1715,100.0,money_back,2020-05-13 06:52:16.19117+00,2020-11-04 12:55:02.350678+00,680.0,2020-05-13 08:22:59.022972+00,,2020-05-31 22:00:00+00,2020-05-14,2020-06-09 22:50:21.520985+00,regular,,,,,,,,,,,,,,,,
8866,1072,100.0,money_back,2020-04-07 22:50:10.260568+00,2020-11-04 12:55:38.336596+00,92.0,2020-04-08 09:43:41.070798+00,,2020-04-29 22:00:00+00,2020-04-09,2020-05-08 21:36:34.244793+00,regular,,,,,,,,,,,,,,,,
8867,116,100.0,money_back,2019-12-12 12:02:17.672136+00,2020-11-04 12:55:36.721886+00,405.0,2019-12-12 14:34:12.402558+00,,2020-01-02 23:00:00+00,2019-12-13,,regular,,,,,,,,,,,,,,,,
8868,278,100.0,money_back,2019-12-21 12:26:41.751352+00,2020-11-04 12:55:38.02696+00,,2019-12-21 14:42:13.840907+00,223.0,2020-01-12 23:00:00+00,2019-12-24,,regular,,,,,,,,,,,,,,,,
8869,295,100.0,money_back,2019-12-23 15:23:21.56664+00,2020-11-04 12:55:38.153712+00,2039.0,2019-12-24 13:00:17+00,,2020-01-21 23:00:00+00,2019-12-28,,regular,,,,,,,,,,,,,,,,
8870,892,100.0,money_back,2020-03-16 11:57:34.152375+00,2020-11-04 12:55:38.395576+00,2866.0,2020-03-16 13:31:29.408236+00,,2020-04-05 22:00:00+00,2020-03-18,2020-04-14 20:26:17.250377+00,regular,,,,,,,,,,,,,,,,
8871,1484,100.0,money_back,2020-04-30 14:52:24.779501+00,2020-11-04 12:55:03.255534+00,5866.0,2020-05-03 15:57:10.955716+00,,2020-05-24 22:00:00+00,2020-05-06,2020-06-02 20:05:23.553229+00,regular,,,,,,,,,,,,,,,,
8872,816,100.0,money_back,2020-03-07 17:24:31.353164+00,2020-11-04 12:55:38.580944+00,1416.0,2020-03-08 14:24:38.187053+00,,2020-03-29 22:00:00+00,2020-03-10,2020-04-07 20:22:41.77034+00,regular,,,,,,,,,,,,,,,,
8873,557,100.0,money_back,2020-01-30 10:36:07.150096+00,2020-11-04 12:55:38.827982+00,2991.0,2020-01-30 10:46:22.411381+00,,2020-03-30 22:00:00+00,2020-01-31,2020-04-03 09:32:09.120135+00,regular,,completed,2020-04-03 08:49:27.805225+00,2020-04-03 09:32:09.127263+00,,,,,,,,,,,,
8874,512,100.0,money_back,2020-01-27 21:46:10.091062+00,2020-11-04 12:55:41.730273+00,1554.0,2020-01-28 14:53:39.346393+00,,2020-04-05 22:00:00+00,2020-01-28,2020-09-21 14:37:21.474873+00,regular,,completed,2020-04-07 20:22:20.772536+00,2020-04-08 08:56:52.646903+00,,,,,,,,,,,,
8875,1168,15.0,money_back,2020-04-14 18:39:41.105487+00,2020-11-04 12:54:53.158423+00,6622.0,2020-04-15 09:28:22.327066+00,,2020-05-05 22:00:00+00,2020-04-16,2020-05-14 21:05:17.011591+00,regular,,,,,,,,,,,,,,,,
8876,1434,100.0,money_back,2020-04-29 05:11:50.208149+00,2020-11-04 12:54:57.094865+00,,2020-04-30 12:34:01.859021+00,3260.0,2020-05-10 22:00:00+00,2020-05-03,2020-05-19 20:06:31.494816+00,regular,,,,,,,,,,,,,,,,
8877,136,100.0,money_back,2019-12-13 09:07:30.073859+00,2020-11-04 12:55:43.592433+00,856.0,2019-12-13 16:19:56.874095+00,,2020-01-08 23:00:00+00,2019-12-16,2020-04-03 15:27:43.5543+00,regular,,completed,2020-03-20 14:12:53.328188+00,2020-04-03 15:27:43.562019+00,,,,,,,,,,,,
8878,2690,100.0,money_back,2020-06-07 15:10:44.113984+00,2020-12-18 13:08:34.239229+00,12672.0,2020-06-12 10:18:08.100934+00,,2020-07-07 22:00:00+00,2020-06-16,2020-07-07 22:00:00+00,regular,,,,,,,,,,,,,,,,
8879,389,100.0,money_back,2020-01-06 22:25:43.607026+00,2020-11-04 12:55:55.403617+00,,2020-01-07 10:21:55.988532+00,686.0,2020-03-01 23:00:00+00,2020-01-07,2020-03-10 21:30:49.523691+00,regular,,,,,,,,,,,,,,,,
8880,1024,100.0,money_back,2020-04-02 12:05:13.82871+00,2020-11-04 12:55:56.134455+00,2602.0,2020-04-02 12:34:15.237085+00,,2020-04-20 22:00:00+00,2020-04-04,2020-04-29 21:11:17.858258+00,regular,,,,,,,,,,,,,,,,
8881,1250,100.0,money_back,2020-04-17 05:10:47.973852+00,2020-11-04 12:55:22.668769+00,2141.0,2020-04-17 09:18:04.854778+00,,2020-04-26 22:00:00+00,2020-04-20,2020-05-05 20:26:58.796084+00,regular,,,,,,,,,,,,,,,,
8882,1906,100.0,money_back,2020-05-16 07:35:39.725623+00,2020-11-04 12:54:59.25974+00,7387.0,2020-05-16 15:35:04.907452+00,,2020-05-31 22:00:00+00,2020-05-19,2020-06-09 22:50:17.723399+00,regular,,,,,,,,,,,,,,,,
8883,692,100.0,money_back,2020-02-17 20:55:33.829135+00,2020-11-04 12:55:23.297204+00,1356.0,2020-02-18 15:18:11.092025+00,,2020-02-24 23:00:00+00,2020-02-20,,regular,,,,,,,,,,,,,,,,
8884,336,100.0,money_back,2019-12-29 11:00:58.145243+00,2020-11-04 12:55:56.333617+00,2109.0,2019-12-30 09:00:04.530064+00,,2020-01-13 23:00:00+00,2019-12-30,,regular,,,,,,,,,,,,,,,,
8885,986,100.0,money_back,2020-03-25 06:50:52.760596+00,2020-11-04 12:55:50.5183+00,3128.0,2020-03-25 11:01:35.01007+00,,2020-04-14 22:00:00+00,2020-03-27,2020-04-23 21:15:47.739928+00,regular,,,,,,,,,,,,,,,,
8886,963,50.0,money_back,2020-03-20 20:02:21.601272+00,2020-11-04 12:55:51.41169+00,496.0,2020-03-21 09:51:40.875081+00,,2020-03-30 22:00:00+00,2020-03-24,2020-04-08 21:03:01.168817+00,regular,,,,,,,,,,,,,,,,
8887,1179,100.0,money_back,2020-04-15 00:52:03.425168+00,2020-11-04 12:54:51.726861+00,271.0,2020-04-15 10:24:56.866166+00,,2020-05-06 22:00:00+00,2020-04-16,2020-05-15 21:35:12.924217+00,regular,,,,,,,,,,,,,,,,
8888,1451,100.0,money_back,2020-04-29 16:53:16.476256+00,2020-11-04 12:55:02.141647+00,8008.0,2020-04-30 09:51:30.877632+00,,2020-06-04 22:00:00+00,2020-04-30,2020-06-09 10:21:24.193896+00,regular,,completed,2020-06-08 22:20:24.010571+00,2020-06-09 10:21:24.201039+00,,,,,,,,,,,,
8889,1517,100.0,money_back,2020-05-01 17:23:36.523845+00,2020-11-04 12:55:02.625983+00,8706.0,2020-05-02 14:56:33.987963+00,,2020-06-04 22:00:00+00,2020-05-05,2020-06-13 21:41:15.089631+00,regular,,,,,,,,,,,,,,,,
8890,1120,100.0,money_back,2020-04-09 21:30:32.434471+00,2020-11-04 12:55:04.940105+00,3891.0,2020-04-10 10:24:08.26688+00,,2020-05-06 22:00:00+00,2020-04-14,2020-05-15 21:35:16.980993+00,regular,,,,,,,,,,,,,,,,
8891,701,100.0,money_back,2020-02-18 23:33:39.576985+00,2020-11-04 12:55:51.952281+00,2414.0,2020-02-19 10:57:47.286101+00,,2020-04-02 22:00:00+00,2020-02-21,2020-04-11 22:02:40.063806+00,regular,,,,,,,,,,,,,,,,
8892,2428,100.0,rejected,2020-06-01 18:16:57.747088+00,2020-06-02 09:58:49.038644+00,,2020-06-02 09:58:49.034411+00,23522.0,2020-06-29 18:16:57+00,,,regular,,,,,,,,,,,,,,,,
8893,1551,100.0,money_back,2020-05-04 19:54:19.497059+00,2020-11-04 12:55:08.858043+00,4812.0,2020-05-05 15:17:34.396779+00,,2020-05-14 22:00:00+00,2020-05-08,2020-05-25 13:21:01.596326+00,regular,,,,,,,,,,,,,,,,
8895,24494,50.0,rejected,2020-10-25 23:56:26.825368+00,2020-10-26 08:58:22.807026+00,34880.0,2020-10-26 08:58:22.800414+00,,2020-11-09 23:56:21.463+00,,,regular,2020-11-01 23:56:26.821926+00,,,,,,,,,,,,,,,
8896,455,100.0,money_back,2020-01-16 07:52:54.412711+00,2020-11-04 12:55:35.396162+00,,2020-01-16 14:14:36+00,3926.0,2020-03-10 23:00:00+00,2020-01-17,2020-06-12 19:01:17.154099+00,regular,,completed,2020-05-05 13:51:06.575614+00,2020-06-12 19:01:17.159966+00,,,,,,,,,,,,
8897,457,100.0,money_back,2020-01-16 10:23:41.877207+00,2020-11-04 12:56:00.134629+00,1416.0,2020-01-16 14:15:33.14825+00,,2020-01-29 23:00:00+00,2020-01-18,,regular,,,,,,,,,,,,,,,,
8898,911,100.0,money_back,2020-03-16 23:06:16.843999+00,2020-11-04 12:56:00.264596+00,2564.0,2020-03-17 10:28:47.629491+00,,2020-04-06 22:00:00+00,2020-03-17,2020-04-15 20:51:24.518015+00,regular,,,,,,,,,,,,,,,,
8899,350,100.0,money_back,2019-12-31 10:25:02.234378+00,2020-11-04 12:55:43.722732+00,2295.0,2020-01-02 13:33:58.617567+00,,2020-04-05 22:00:00+00,2020-01-04,2020-04-14 20:26:11.516382+00,regular,,,,,,,,,,,,,,,,
8900,159,100.0,money_back,2019-12-14 17:20:13.242621+00,2020-11-04 12:55:10.869928+00,274.0,2019-12-15 13:05:29.784228+00,,2019-12-23 23:00:00+00,2019-12-17,,regular,,,,,,,,,,,,,,,,
8901,945,100.0,money_back,2020-03-18 22:42:59.66486+00,2020-11-04 12:55:23.609251+00,3420.0,2020-03-19 10:32:36.361741+00,,2020-04-06 22:00:00+00,2020-03-21,2020-04-15 20:50:47.937228+00,regular,,,,,,,,,,,,,,,,
8903,5464,100.0,money_back,2020-06-26 10:59:49.618862+00,2020-12-18 13:09:01.14638+00,22534.0,2020-06-26 13:48:35.475771+00,,2020-07-10 11:00:37.104+00,2020-06-29,2020-07-12 22:00:00+00,regular,,,,,,,,,,,,,,,,
8907,19654,100.0,rejected,2020-10-07 13:16:09.15602+00,2020-10-07 13:45:13.799221+00,20399.0,2020-10-07 13:45:13.792768+00,,2020-11-05 22:00:00+00,,,instant,2020-10-07 13:16:31.290646+00,,,,,,,,,,,,,,,
8908,19655,100.0,rejected,2020-10-07 13:22:12.676598+00,2020-10-07 13:47:59.036806+00,18809.0,2020-10-07 13:47:59.030396+00,,2020-11-04 22:00:00+00,,,instant,2020-10-07 13:22:23.997815+00,,,,,,,,,,,,,,,
8909,1536,100.0,money_back,2020-05-03 15:01:12.719496+00,2020-11-04 12:54:51.55245+00,8491.0,2020-05-03 15:32:47.777466+00,,2020-05-31 22:00:00+00,2020-05-05,2020-06-09 22:50:10.174837+00,regular,,,,,,,,,,,,,,,,
8910,1444,100.0,rejected,2020-04-29 14:54:09.617645+00,2020-04-30 09:22:11.823656+00,,2020-04-30 09:22:11.813233+00,10013.0,2020-05-12 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
8911,1867,100.0,rejected,2020-05-15 17:44:18.804724+00,2020-05-16 16:11:37.724519+00,,2020-05-16 16:11:37.72043+00,10013.0,2020-06-11 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
8925,17279,100.0,direct_debit_rejected,2020-09-22 13:33:17.12034+00,2020-11-18 22:52:33.421474+00,46900.0,2020-09-22 16:39:52.739747+00,,2020-11-04 23:00:00+00,2020-10-09,,regular,2020-10-06 13:33:17.088952+00,pending,2020-11-18 22:52:30.811392+00,2020-11-18 22:52:33.435289+00,,,,,,,,,,,,
